userName,score,at,EnglishTranslation,BERT_Sentiment
Pengguna Google,1,2025-03-16 01:54:07,"Shopee here is bad the performance is slow, the slow message is the date of course the Tokopedia message",Negative
Pengguna Google,1,2025-02-27 19:50:42,"Yes, the account buy buying a separate account as hard as it is difficult, alias open, click on the confused application menu, see the incoming message.",Negative
Pengguna Google,3,2025-03-08 19:47:22,Please Min Open Shopee Like Leg Apk Her Stable Neta,Positive
Pengguna Google,5,2025-03-15 04:09:43,likes shopee the feature is entered if the courier is waiting for the distance intersection.,Neutral
Pengguna Google,2,2025-03-14 04:16:38,Open Shopee directly goes to shopee live video nybelin banget sometimes coming out of the voice is clean cache until restart hp mas has been a good net of the tet.,Neutral
Pengguna Google,1,2025-03-11 15:07:02,"Please miss the feature, not order, send the message features, I accidentally press the goods through the expedition limit, the package, the SPX Logistik Service, is Kapok using the SPX expedition service.",Negative
Pengguna Google,2,2025-03-04 07:21:44,The non -active level of the COD payment method is waiting for a fast lazy shopping customer system COD ordered accordingly,Negative
Pengguna Google,2,2025-03-05 02:49:39,open shopee minute Lot signal later not good signal losing the application the signal is okay the signal is really lot open the cellphone only like that cellphone,Negative
Pengguna Google,5,2025-03-11 05:46:49,Subscribe to Shopee Dapet Free Ongkir Send Quickly Make sure my status is to send it to the right thing in the road APK SHOPEE DOESN'T HAVE A MESSAGE IF YOU DON'T KNOW THAT THEY CAN'T HAVE A REFUND CONTINUED IF THE REFUND,Negative
Pengguna Google,5,2025-03-09 09:25:08,"Thank you, that's not complained, it's not complained about the application, like downloading the application, I don't buy Alhamdulillah, hurry up and buy Eid al -Fitr goods according to the items e Mangsud, the goods are according to the price.",Negative
Pengguna Google,1,2025-03-13 23:34:43,Open APK directly running Live Ga likes to watch Live Ga Nongs Shopee Nongol Game cross marks just when you go to Sophee's shopping Open APK Advertising Making Emotional,Positive
Pengguna Google,1,2025-02-27 07:48:27,"Big Ramadan Update Difficult to Enter Shopee Apk Enter the Playstore Apk Click Open Enter Shopping Difficult Shopping Loading Mulu Gabisa Co Appearance The address is sending, if the cellphone please good",Negative
Pengguna Google,2,2025-03-11 13:32:13,"Deliberately press the button after ordering the location of the sorting the road, send the address, deliberately push the button, the option is sent, receive the button.",Negative
Pengguna Google,5,2025-03-14 12:36:21,LANGGAN SHOPEE MUAS SEND BUY BUY ACCORDENTS OF BIRTH BIG BAGY GOODS OF BEHAVIA,Negative
Pengguna Google,3,2025-03-03 01:03:40,make an event please ready to lose system Overload canceled by order by a good warranty system Buy a doubt.,Negative
Pengguna Google,1,2025-03-01 08:49:09,Open the Open Shopee app so repeated when urgent is important to interrupt please help to get promotional gin,Negative
Pengguna Google,1,2025-03-03 01:26:48,"Please good, min, make shopee, it's not disappointed, pay directly to pay the system to be surprised, I haven't been shopee, I don't buy bombs, I don't know, it's really disappointed to be loyal to Setia Shope",Negative
Pengguna Google,5,2025-02-28 19:37:37,"The application of error pdhh has a new version of a stable net, the memory of the cellphone is really clear cache until it's bored too, because there are many games in the shopee shopee application planting pet runs etc.",Negative
Pengguna Google,3,2025-02-26 16:49:51,disappointed update apk ramadhan slow stuck white screen support core account core,Negative
Pengguna Google,1,2025-02-22 11:06:52,heavy shope application shopee application watching short drama movies or not open the video lag after the cellphone is dead sometimes really reboot,Negative
Pengguna Google,3,2025-03-09 01:51:49,Don't miss the Live Feature Feature just to wait for the clock for a muta muter muti rich gangs,Positive
Pengguna Google,5,2025-03-10 08:56:44,good application but please update the time disappointed the idea of ​​opening the application directly shopee live people good cellphone like a potato hp open shopee enter live directly lag directly make it not comfortable if open shopee please disappear auto enter shopee livernya,Neutral
Pengguna Google,2,2025-03-04 09:07:08,SUGGESTION SHOPEE Entering the application directly enter Shopee Video Sound immediately disturb if open shopee when opening the application please enter the main screen video,Negative
Pengguna Google,1,2025-03-13 14:22:34,I swear to buy a shopee to get a piece of stuff for a week's time it makes sense that the consumer loves the star rich gin gk times,Positive
Pengguna Google,1,2025-03-15 17:17:01,bad applications not honest selling shopee mall cages. Good items are not good advertisements for good affiliate video sometimes the material is not in accordance with the direct shopping places lazy or original goods,Negative
Pengguna Google,5,2025-03-13 05:10:13,"Buy a cement spoonful, need to plant a house shopping.",Positive
Pengguna Google,4,2025-03-13 11:43:21,sometimes if the ad likes to enter shopee automatically likes to be annoying too,Neutral
Pengguna Google,1,2025-03-03 05:35:09,year to use shopee when the moon promo doesn't get the voucher in the minute but when the voucher is still not the minute the voucher but it can't run out,Neutral
Pengguna Google,5,2025-03-12 03:38:34,"Sophee looking for cheap items to reach with the contents of the pockets of the island of Java, just Tanjung Pinang Kepri can postage the price of goods Shopee, the value of the value with items selling tpt.",Neutral
Pengguna Google,1,2025-03-06 14:35:10,"Paltform Good Send Services Because Goods come quite slow not the maximum platform Send Java island platform price also more cheap Paltform wise prices do not problems but slow delivery services tend to be uncomfortable, please follow up the follow -up process",Neutral
Pengguna Google,5,2025-03-11 11:50:49,"I like the discount of the problem, the message is slow, sometimes the date changes the date, the date, please, please quickly, the problem is good, thank you",Positive
Pengguna Google,1,2025-03-09 12:43:38,"here isn't fun, apk entered lgsg, the video appeared not yet already click the veranda the sound of the video appeared not very comfortable noisy",Negative
Pengguna Google,1,2025-02-28 05:21:59,The ad appears disappearing less comfortable Application Kali Crash Application Slow road opens the basic features of the main function of the road according to the promise of disturbing nature for use,Negative
Pengguna Google,1,2025-03-16 17:47:13,"Shopee now sent it, it didn't match the estimation of the date, the voucher, the voucher, I just need a GARCEP, the status, and the Sorting Sorting Sorters",Negative
Pengguna Google,5,2025-03-12 11:54:25,"Shopee now is heavy and slow even though the RAM is gb and then the net is chaotic, adding again, clicking Kanjang co ehh, re -loading, please shopee, just delete the video.",Negative
Pengguna Google,2,2025-03-08 07:16:09,"do payment using shopeepay loading is really really weird minutes can't pay loading already cleaning the wifi cache, just loading it can't pay for the shopeepay product",Negative
Pengguna Google,1,2025-03-13 02:51:12,Love Bintang Please Good Maps Send Shopee Applications Please Good Work Shopee Express Expedition Come Products because the product is lost Shopee Ekspress Thank you,Negative
Pengguna Google,1,2025-03-09 03:55:04,Severe Sending it should be cm cm but until the total until the total voucher thousand will be apparently used because there is a border to make the final memory of the final.,Negative
Pengguna Google,1,2025-03-06 21:33:35,"available vouchers ordered cancel yes the name of the hp house send the address written activity is not really not really not buying a funny voucher shopee chat cs answer like that, just not finished hahahahahahahahahahahahahahaha",Negative
Pengguna Google,1,2025-02-24 01:02:49,Shope ya ngunjungi store not looking for a lot of products to watch the authentic gk watch vidio live playing mobile legend games just as good as it is a lot,Positive
Pengguna Google,1,2025-03-11 14:35:02,like shopee just annoyed services to send messages bandung transit jakarta jakarta poor management good star love star,Negative
Pengguna Google,5,2025-03-05 08:10:17,Shopee likes to send fast according to the schedule of goods according to the freshwater text,Positive
Pengguna Google,3,2025-03-09 22:37:26,"Update Mulu Performance Not Slow Little a little re -loaded a little rename, making simple complicated silver silver coin bonuses watching videos can be silver coin bonus bonus discount cashback makim a little fee for big service gin looking for profit.",Neutral
Pengguna Google,1,2025-03-16 10:03:37,Estimation Package On March March Kalimantan East Balikpapan Bontang Package Hold News Please Improvement Both Quality Both Urgent Goods Not Disturbing,Positive
Pengguna Google,2,2025-03-04 01:56:15,Disappointed Shopee Order Cancel Courier Spx Express Please Good Courier Year Application Shopee Experienced Ga COD,Negative
